id,job_title,nice_areas,nice_subcategories,workrole_id,description_id
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0004
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0005
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0006
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0018
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0021
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0042
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0060
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0070
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0077
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0078
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0109
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0117
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0118
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0119
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0122
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0123
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0125
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0128
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0131
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0132
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0133
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0134
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0145
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0155
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0156
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0167
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0168
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0179
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0182
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0183
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0184
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0185
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0186
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0187
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0188
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0189
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0224
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0254
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0255
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0301
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0304
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0347
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0624
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0032
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0047
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0062
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0065
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0067
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0068
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0069
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0071
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0073
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0074
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0075
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0087
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0088
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0089
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0090
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0091
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0092
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0093
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0131
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0132
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0133
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0156
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0005
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0043
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0027
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0036
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0048
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0049
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0075
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0087
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0103
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0113
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0165
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0167
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0168
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0172
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0173
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0175
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0179
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0182
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0190
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0212
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0216
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0238
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0240
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0241
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0253
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0279
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0285
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0286
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0287
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0288
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0289
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0312
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0396
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0397
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0398
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0399
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0400
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0401
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0432
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0532
h2,Cybersecurity Engineer,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0546
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0001
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0002
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0003
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0004
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0005
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0006
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0018
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0021
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0042
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0060
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0070
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0077
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0078
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0109
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0117
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0118
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0119
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0122
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0123
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0125
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0128
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0131
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0132
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0133
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0134
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0145
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0155
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0156
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0167
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0168
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0179
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0182
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0183
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0184
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0185
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0186
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0187
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0188
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0189
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0224
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0254
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0255
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0301
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0304
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0347
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0624
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0032
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0047
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0062
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0065
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0067
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0068
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0069
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0071
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0073
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0074
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0075
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0087
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0088
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0089
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0090
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0091
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0092
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0093
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0131
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0132
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0133
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0156
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0005
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0043
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0027
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0036
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0048
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0049
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0075
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0087
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0103
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0113
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0165
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0167
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0168
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0172
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0173
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0175
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0179
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0182
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0190
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0212
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0216
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0238
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0240
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0241
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0253
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0279
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0285
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0286
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0287
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0288
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0289
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0312
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0396
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0397
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0398
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0399
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0400
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0401
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0432
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0532
m2,Cybersecurity Consultant,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0546
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0001
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0002
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0003
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0004
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0005
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0006
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0018
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0021
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0042
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0060
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0070
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0077
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0078
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0109
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0117
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0118
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0119
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0122
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0123
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0125
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0128
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0131
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0132
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0133
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0134
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0145
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0155
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0156
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0167
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0168
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0179
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0182
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0183
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0184
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0185
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0186
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0187
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0188
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0189
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0224
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0254
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0255
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0301
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0304
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0347
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0624
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0032
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0047
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0062
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0065
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0067
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0068
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0069
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0071
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0073
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0074
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0075
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0087
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0088
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0089
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0090
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0091
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0092
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0093
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0131
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0132
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0133
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0156
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0005
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0043
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0027
